Code,Municipality,Sex,Year,Age,Old Population,Updated Population
91430,La Victoria,Female,2012,45-49,3,0
91430,La Victoria,Female,2013,45-49,4,156
91430,La Victoria,Female,2014,45-49,3,0
91430,La Victoria,Female,2015,45-49,3,0
91430,La Victoria,Female,2016,45-49,3,0
91430,La Victoria,Female,2017,45-49,3,0
91430,La Victoria,Female,2018,45-49,3,0
91430,La Victoria,Female,2019,45-49,3,0
91430,La Victoria,Female,2020,45-49,3,0
91430,La Victoria,Female,2021,45-49,3,0
91407,La Pedrera,Female,1998,40-44,6,22
91407,La Pedrera,Female,1999,40-44,3,0
91407,La Pedrera,Female,2000,40-44,6,25
91407,La Pedrera,Female,2001,40-44,3,0
91407,La Pedrera,Female,2002,40-44,6,23
91407,La Pedrera,Female,2003,40-44,7,0
91407,La Pedrera,Female,2004,40-44,10,145
91407,La Pedrera,Female,2005,40-44,14,53
91407,La Pedrera,Female,2006,40-44,18,60
91407,La Pedrera,Female,2007,40-44,21,0
91407,La Pedrera,Female,2008,40-44,25,250
91407,La Pedrera,Female,2009,40-44,29,49
91407,La Pedrera,Female,2010,40-44,32,30
91407,La Pedrera,Female,2011,40-44,36,80
91407,La Pedrera,Female,2012,40-44,40,121
91407,La Pedrera,Female,2013,40-44,44,30
91407,La Pedrera,Female,2014,40-44,47,74
91407,La Pedrera,Female,2015,40-44,51,0
91407,La Pedrera,Female,2016,40-44,55,0
91407,La Pedrera,Female,2017,40-44,58,99
91407,La Pedrera,Female,2018,40-44,62,82
91407,La Pedrera,Female,2019,40-44,66,0
91407,La Pedrera,Female,2020,40-44,69,70
91407,La Pedrera,Female,2021,40-44,73,0
91263,El Encanto,Female,1998,25-29,3,171
91263,El Encanto,Female,1998,35-39,1,19
91263,El Encanto,Female,1999,25-29,6,372
91263,El Encanto,Female,1999,35-39,1,20
91263,El Encanto,Female,2000,25-29,6,840
91263,El Encanto,Female,2000,35-39,1,81
91263,El Encanto,Female,2001,25-29,3,143
91263,El Encanto,Female,2001,35-39,1,0
91263,El Encanto,Female,2002,25-29,8,125
91263,El Encanto,Female,2002,35-39,1,192
91263,El Encanto,Female,2003,25-29,2,81
91263,El Encanto,Female,2003,35-39,1,17
91263,El Encanto,Female,2004,25-29,8,70
91263,El Encanto,Female,2004,35-39,1,0
91263,El Encanto,Female,2004,45-49,1,16
91263,El Encanto,Female,2005,25-29,4,90
91263,El Encanto,Female,2005,35-39,2,262
91263,El Encanto,Female,2005,45-49,2,0
91263,El Encanto,Female,2006,25-29,6,76
91263,El Encanto,Female,2006,35-39,4,31
91263,El Encanto,Female,2006,45-49,4,0
91263,El Encanto,Female,2007,25-29,8,88
91263,El Encanto,Female,2007,35-39,8,65
91263,El Encanto,Female,2007,45-49,6,0
91263,El Encanto,Female,2008,25-29,11,10
91263,El Encanto,Female,2008,35-39,11,22
91263,El Encanto,Female,2008,45-49,8,0
91263,El Encanto,Female,2009,25-29,13,0
91263,El Encanto,Female,2009,35-39,14,174
91263,El Encanto,Female,2009,45-49,10,0
91263,El Encanto,Female,2010,25-29,16,43
91263,El Encanto,Female,2010,35-39,18,0
91263,El Encanto,Female,2010,45-49,12,0
91263,El Encanto,Female,2011,25-29,18,65
91263,El Encanto,Female,2011,35-39,21,52
91263,El Encanto,Female,2011,45-49,14,0
91263,El Encanto,Female,2012,25-29,21,38
91263,El Encanto,Female,2012,35-39,24,23
91263,El Encanto,Female,2012,45-49,17,0
91263,El Encanto,Female,2013,25-29,23,80
91263,El Encanto,Female,2013,35-39,27,33
91263,El Encanto,Female,2013,45-49,19,0
91263,El Encanto,Female,2014,25-29,26,150
91263,El Encanto,Female,2014,35-39,31,221
91263,El Encanto,Female,2014,45-49,21,0
91263,El Encanto,Female,2015,25-29,28,29
91263,El Encanto,Female,2015,35-39,34,41
91263,El Encanto,Female,2015,45-49,23,0
91263,El Encanto,Female,2016,25-29,31,30
91263,El Encanto,Female,2016,35-39,37,39
91263,El Encanto,Female,2016,45-49,25,0
91263,El Encanto,Female,2017,25-29,33,45
91263,El Encanto,Female,2017,35-39,41,45
91263,El Encanto,Female,2017,45-49,27,0
91263,El Encanto,Female,2018,25-29,36,45
91263,El Encanto,Female,2018,35-39,44,53
91263,El Encanto,Female,2018,45-49,29,0
91263,El Encanto,Female,2019,25-29,39,28
91263,El Encanto,Female,2019,35-39,47,65
91263,El Encanto,Female,2019,45-49,31,0
91263,El Encanto,Female,2020,25-29,41,53
91263,El Encanto,Female,2020,35-39,51,16
91263,El Encanto,Female,2020,45-49,33,0
91263,El Encanto,Female,2021,25-29,44,29
91263,El Encanto,Female,2021,35-39,54,59
91263,El Encanto,Female,2021,45-49,35,22
91263,El Encanto,Male,1998,25-29,4,324
91263,El Encanto,Male,1998,40-44,3,54
91263,El Encanto,Male,1998,45-49,2,13
91263,El Encanto,Male,1999,25-29,2,330
91263,El Encanto,Male,1999,40-44,3,0
91263,El Encanto,Male,1999,45-49,1,0
91263,El Encanto,Male,2000,25-29,2,165
91263,El Encanto,Male,2000,40-44,3,0
91263,El Encanto,Male,2000,45-49,1,0
91263,El Encanto,Male,2001,25-29,3,29
91263,El Encanto,Male,2001,40-44,3,0
91263,El Encanto,Male,2001,45-49,1,0
91263,El Encanto,Male,2002,25-29,4,12
91263,El Encanto,Male,2002,40-44,3,21
91263,El Encanto,Male,2002,45-49,1,0
91263,El Encanto,Male,2003,25-29,4,11
91263,El Encanto,Male,2003,40-44,3,10
91263,El Encanto,Male,2003,45-49,1,0
91263,El Encanto,Male,2004,25-29,9,21
91263,El Encanto,Male,2004,40-44,3,0
91263,El Encanto,Male,2004,45-49,1,17
91263,El Encanto,Male,2005,25-29,6,17
91263,El Encanto,Male,2005,40-44,4,130
91263,El Encanto,Male,2005,45-49,2,38
91263,El Encanto,Male,2006,25-29,10,43
91263,El Encanto,Male,2006,40-44,7,23
91263,El Encanto,Male,2006,45-49,4,0
91263,El Encanto,Male,2007,25-29,14,105
91263,El Encanto,Male,2007,40-44,10,30
91263,El Encanto,Male,2007,45-49,7,0
91263,El Encanto,Male,2008,25-29,18,11
91263,El Encanto,Male,2008,40-44,14,0
91263,El Encanto,Male,2008,45-49,10,0
91263,El Encanto,Male,2009,25-29,22,26
91263,El Encanto,Male,2009,40-44,17,156
91263,El Encanto,Male,2009,45-49,12,0
91263,El Encanto,Male,2010,25-29,26,97
91263,El Encanto,Male,2010,40-44,21,27
91263,El Encanto,Male,2010,45-49,15,0
91263,El Encanto,Male,2011,25-29,30,67
91263,El Encanto,Male,2011,40-44,25,0
91263,El Encanto,Male,2011,45-49,18,0
91263,El Encanto,Male,2012,25-29,33,51
91263,El Encanto,Male,2012,40-44,28,112
91263,El Encanto,Male,2012,45-49,21,28
91263,El Encanto,Male,2013,25-29,37,68
91263,El Encanto,Male,2013,40-44,32,60
91263,El Encanto,Male,2013,45-49,24,63
91263,El Encanto,Male,2014,25-29,41,86
91263,El Encanto,Male,2014,40-44,36,48
91263,El Encanto,Male,2014,45-49,27,46
91263,El Encanto,Male,2015,25-29,45,41
91263,El Encanto,Male,2015,40-44,39,29
91263,El Encanto,Male,2015,45-49,29,20
91263,El Encanto,Male,2016,25-29,49,17
91263,El Encanto,Male,2016,40-44,43,42
91263,El Encanto,Male,2016,45-49,32,54
91263,El Encanto,Male,2017,25-29,53,25
91263,El Encanto,Male,2017,40-44,46,77
91263,El Encanto,Male,2017,45-49,35,24
91263,El Encanto,Male,2018,25-29,57,51
91263,El Encanto,Male,2018,40-44,50,0
91263,El Encanto,Male,2018,45-49,38,0
91263,El Encanto,Male,2019,25-29,61,140
91263,El Encanto,Male,2019,40-44,54,0
91263,El Encanto,Male,2019,45-49,41,81
91263,El Encanto,Male,2020,25-29,65,79
91263,El Encanto,Male,2020,40-44,57,0
91263,El Encanto,Male,2020,45-49,44,74
91263,El Encanto,Male,2021,25-29,69,66
91263,El Encanto,Male,2021,40-44,61,38
91263,El Encanto,Male,2021,45-49,47,39
86573,Puerto Leguízamo,Male,1998,10-14,392,0
86573,Puerto Leguízamo,Male,1998,50-54,41,232
86573,Puerto Leguízamo,Male,1999,10-14,436,0
86573,Puerto Leguízamo,Male,1999,50-54,118,925
86573,Puerto Leguízamo,Male,2000,10-14,479,678
86573,Puerto Leguízamo,Male,2000,50-54,185,983
86573,Puerto Leguízamo,Male,2001,10-14,523,0
86573,Puerto Leguízamo,Male,2001,50-54,99,527
86573,Puerto Leguízamo,Male,2002,10-14,566,0
86573,Puerto Leguízamo,Male,2002,50-54,151,948
86573,Puerto Leguízamo,Male,2003,10-14,610,0
86573,Puerto Leguízamo,Male,2003,50-54,137,323
86573,Puerto Leguízamo,Male,2004,10-14,653,755
86573,Puerto Leguízamo,Male,2004,50-54,156,490
86573,Puerto Leguízamo,Male,2005,10-14,697,0
86573,Puerto Leguízamo,Male,2005,50-54,175,539
86573,Puerto Leguízamo,Male,2006,10-14,741,4140
86573,Puerto Leguízamo,Male,2006,50-54,194,492
86573,Puerto Leguízamo,Male,2007,10-14,784,0
86573,Puerto Leguízamo,Male,2007,50-54,213,194
86573,Puerto Leguízamo,Male,2008,10-14,828,27950
86573,Puerto Leguízamo,Male,2008,50-54,232,676
86573,Puerto Leguízamo,Male,2009,10-14,871,0
86573,Puerto Leguízamo,Male,2009,50-54,251,665
86573,Puerto Leguízamo,Male,2010,10-14,915,0
86573,Puerto Leguízamo,Male,2010,50-54,270,319
86573,Puerto Leguízamo,Male,2011,10-14,958,0
86573,Puerto Leguízamo,Male,2011,50-54,289,543
86573,Puerto Leguízamo,Male,2012,10-14,1002,0
86573,Puerto Leguízamo,Male,2012,50-54,309,1536
86573,Puerto Leguízamo,Male,2013,10-14,1045,0
86573,Puerto Leguízamo,Male,2013,50-54,328,148
86573,Puerto Leguízamo,Male,2014,10-14,1089,0
86573,Puerto Leguízamo,Male,2014,50-54,347,397
86573,Puerto Leguízamo,Male,2015,10-14,1132,0
86573,Puerto Leguízamo,Male,2015,50-54,366,683
86573,Puerto Leguízamo,Male,2016,10-14,1176,0
86573,Puerto Leguízamo,Male,2016,50-54,385,412
86573,Puerto Leguízamo,Male,2017,10-14,1219,0
86573,Puerto Leguízamo,Male,2017,50-54,404,186
86573,Puerto Leguízamo,Male,2018,10-14,1263,0
86573,Puerto Leguízamo,Male,2018,50-54,423,794
86573,Puerto Leguízamo,Male,2019,10-14,1307,0
86573,Puerto Leguízamo,Male,2019,50-54,442,644
86573,Puerto Leguízamo,Male,2020,10-14,1350,0
86573,Puerto Leguízamo,Male,2020,50-54,461,269
86573,Puerto Leguízamo,Male,2021,10-14,1394,7655
86573,Puerto Leguízamo,Male,2021,50-54,480,117
86571,Puerto Guzmán,Male,1998,50-54,12,0
86571,Puerto Guzmán,Male,1999,50-54,66,182
86571,Puerto Guzmán,Male,2000,50-54,33,107
86571,Puerto Guzmán,Male,2001,50-54,33,88
86571,Puerto Guzmán,Male,2002,50-54,50,182
86571,Puerto Guzmán,Male,2003,50-54,50,119
86571,Puerto Guzmán,Male,2004,50-54,41,94
86571,Puerto Guzmán,Male,2005,50-54,70,152
86571,Puerto Guzmán,Male,2006,50-54,99,109
86571,Puerto Guzmán,Male,2007,50-54,128,313
86571,Puerto Guzmán,Male,2008,50-54,157,179
86571,Puerto Guzmán,Male,2009,50-54,185,67
86571,Puerto Guzmán,Male,2010,50-54,214,278
86571,Puerto Guzmán,Male,2011,50-54,243,125
86571,Puerto Guzmán,Male,2012,50-54,272,812
86571,Puerto Guzmán,Male,2013,50-54,301,384
86571,Puerto Guzmán,Male,2014,50-54,330,698
86571,Puerto Guzmán,Male,2015,50-54,358,436
86571,Puerto Guzmán,Male,2016,50-54,387,655
86571,Puerto Guzmán,Male,2017,50-54,416,340
86571,Puerto Guzmán,Male,2018,50-54,445,334
86571,Puerto Guzmán,Male,2019,50-54,474,421
86571,Puerto Guzmán,Male,2020,50-54,503,345
86571,Puerto Guzmán,Male,2021,50-54,532,297
81794,Tame,Male,1998,50-54,365,685
81794,Tame,Male,1999,50-54,457,799
81794,Tame,Male,2000,50-54,479,1445
81794,Tame,Male,2001,50-54,616,1249
81794,Tame,Male,2002,50-54,365,1414
81794,Tame,Male,2003,50-54,479,935
81794,Tame,Male,2004,50-54,403,874
81794,Tame,Male,2005,50-54,441,1253
81794,Tame,Male,2006,50-54,479,489
81794,Tame,Male,2007,50-54,517,783
81794,Tame,Male,2008,50-54,554,881
81794,Tame,Male,2009,50-54,592,1185
81794,Tame,Male,2010,50-54,630,1998
81794,Tame,Male,2011,50-54,668,869
81794,Tame,Male,2012,50-54,705,879
81794,Tame,Male,2013,50-54,743,1031
81794,Tame,Male,2014,50-54,781,1385
81794,Tame,Male,2015,50-54,819,610
81794,Tame,Male,2016,50-54,856,1870
81794,Tame,Male,2017,50-54,894,1574
81794,Tame,Male,2018,50-54,932,5098
81794,Tame,Male,2019,50-54,970,752
81794,Tame,Male,2020,50-54,1008,1287
81794,Tame,Male,2021,50-54,1045,905
81300,Fortul,Female,1998,10-14,168,790
81300,Fortul,Female,1998,25-29,112,322
81300,Fortul,Female,1998,40-44,66,270
81300,Fortul,Female,1999,10-14,48,259
81300,Fortul,Female,1999,25-29,94,273
81300,Fortul,Female,1999,40-44,20,38
81300,Fortul,Female,2000,10-14,72,313
81300,Fortul,Female,2000,25-29,105,303
81300,Fortul,Female,2000,40-44,93,293
81300,Fortul,Female,2001,10-14,192,822
81300,Fortul,Female,2001,25-29,112,325
81300,Fortul,Female,2001,40-44,66,203
81300,Fortul,Female,2002,10-14,144,678
81300,Fortul,Female,2002,25-29,114,332
81300,Fortul,Female,2002,40-44,56,177
81300,Fortul,Female,2003,10-14,240,930
81300,Fortul,Female,2003,25-29,112,329
81300,Fortul,Female,2003,40-44,103,360
81300,Fortul,Female,2004,10-14,264,854
81300,Fortul,Female,2004,25-29,146,445
81300,Fortul,Female,2004,40-44,76,243
81300,Fortul,Female,2005,10-14,280,776
81300,Fortul,Female,2005,25-29,175,512
81300,Fortul,Female,2005,40-44,104,396
81300,Fortul,Female,2006,10-14,335,1132
81300,Fortul,Female,2006,25-29,219,628
81300,Fortul,Female,2006,40-44,132,451
81300,Fortul,Female,2007,10-14,390,1701
81300,Fortul,Female,2007,25-29,263,491
81300,Fortul,Female,2007,40-44,160,611
81300,Fortul,Female,2008,10-14,445,1295
81300,Fortul,Female,2008,25-29,307,672
81300,Fortul,Female,2008,40-44,188,215
81300,Fortul,Female,2009,10-14,500,1769
81300,Fortul,Female,2009,25-29,351,528
81300,Fortul,Female,2009,40-44,217,418
81300,Fortul,Female,2010,10-14,555,673
81300,Fortul,Female,2010,25-29,395,644
81300,Fortul,Female,2010,40-44,245,530
81300,Fortul,Female,2011,10-14,610,739
81300,Fortul,Female,2011,25-29,439,581
81300,Fortul,Female,2011,40-44,273,504
81300,Fortul,Female,2012,10-14,664,544
81300,Fortul,Female,2012,25-29,483,668
81300,Fortul,Female,2012,40-44,301,1171
81300,Fortul,Female,2013,10-14,719,2298
81300,Fortul,Female,2013,25-29,527,417
81300,Fortul,Female,2013,40-44,329,781
81300,Fortul,Female,2014,10-14,774,985
81300,Fortul,Female,2014,25-29,571,761
81300,Fortul,Female,2014,40-44,357,354
81300,Fortul,Female,2015,10-14,829,1218
81300,Fortul,Female,2015,25-29,615,762
81300,Fortul,Female,2015,40-44,386,446
81300,Fortul,Female,2016,10-14,884,566
81300,Fortul,Female,2016,25-29,659,854
81300,Fortul,Female,2016,40-44,414,172
81300,Fortul,Female,2017,10-14,939,1295
81300,Fortul,Female,2017,25-29,703,904
81300,Fortul,Female,2017,40-44,442,593
81300,Fortul,Female,2018,10-14,994,252
81300,Fortul,Female,2018,25-29,747,734
81300,Fortul,Female,2018,40-44,470,625
81300,Fortul,Female,2019,10-14,1049,1509
81300,Fortul,Female,2019,25-29,791,845
81300,Fortul,Female,2019,40-44,498,530
81300,Fortul,Female,2020,10-14,1104,1206
81300,Fortul,Female,2020,25-29,835,847
81300,Fortul,Female,2020,40-44,526,575
81300,Fortul,Female,2021,10-14,1159,1018
81300,Fortul,Female,2021,25-29,879,635
81300,Fortul,Female,2021,40-44,554,286
81300,Fortul,Male,1998,25-29,103,315
81300,Fortul,Male,1998,30-34,75,268
81300,Fortul,Male,1998,35-39,72,205
81300,Fortul,Male,1998,45-49,53,171
81300,Fortul,Male,1998,50-54,25,102
81300,Fortul,Male,1999,25-29,113,341
81300,Fortul,Male,1999,30-34,82,291
81300,Fortul,Male,1999,35-39,83,245
81300,Fortul,Male,1999,45-49,48,161
81300,Fortul,Male,1999,50-54,34,130
81300,Fortul,Male,2000,25-29,149,448
81300,Fortul,Male,2000,30-34,99,330
81300,Fortul,Male,2000,35-39,78,227
81300,Fortul,Male,2000,45-49,32,108
81300,Fortul,Male,2000,50-54,67,237
81300,Fortul,Male,2001,25-29,126,382
81300,Fortul,Male,2001,30-34,80,276
81300,Fortul,Male,2001,35-39,99,279
81300,Fortul,Male,2001,45-49,53,179
81300,Fortul,Male,2001,50-54,17,68
81300,Fortul,Male,2002,25-29,141,428
81300,Fortul,Male,2002,30-34,102,390
81300,Fortul,Male,2002,35-39,101,299
81300,Fortul,Male,2002,45-49,27,90
81300,Fortul,Male,2002,50-54,42,191
81300,Fortul,Male,2003,25-29,149,452
81300,Fortul,Male,2003,30-34,110,372
81300,Fortul,Male,2003,35-39,120,372
81300,Fortul,Male,2003,45-49,43,176
81300,Fortul,Male,2003,50-54,25,92
81300,Fortul,Male,2004,25-29,146,466
81300,Fortul,Male,2004,30-34,131,466
81300,Fortul,Male,2004,35-39,115,345
81300,Fortul,Male,2004,45-49,79,369
81300,Fortul,Male,2004,50-54,50,242
81300,Fortul,Male,2005,25-29,183,553
81300,Fortul,Male,2005,30-34,153,510
81300,Fortul,Male,2005,35-39,126,382
81300,Fortul,Male,2005,45-49,76,314
81300,Fortul,Male,2005,50-54,57,194
81300,Fortul,Male,2006,25-29,228,671
81300,Fortul,Male,2006,30-34,190,616
81300,Fortul,Male,2006,35-39,161,415
81300,Fortul,Male,2006,45-49,103,316
81300,Fortul,Male,2006,50-54,82,489
81300,Fortul,Male,2007,25-29,272,589
81300,Fortul,Male,2007,30-34,226,647
81300,Fortul,Male,2007,35-39,197,484
81300,Fortul,Male,2007,45-49,130,472
81300,Fortul,Male,2007,50-54,107,256
81300,Fortul,Male,2008,25-29,317,575
81300,Fortul,Male,2008,30-34,263,453
81300,Fortul,Male,2008,35-39,232,432
81300,Fortul,Male,2008,45-49,157,655
81300,Fortul,Male,2008,50-54,133,444
81300,Fortul,Male,2009,25-29,361,657
81300,Fortul,Male,2009,30-34,299,573
81300,Fortul,Male,2009,35-39,268,714
81300,Fortul,Male,2009,45-49,184,463
81300,Fortul,Male,2009,50-54,158,743
81300,Fortul,Male,2010,25-29,406,770
81300,Fortul,Male,2010,30-34,336,527
81300,Fortul,Male,2010,35-39,303,601
81300,Fortul,Male,2010,45-49,211,272
81300,Fortul,Male,2010,50-54,183,321
81300,Fortul,Male,2011,25-29,451,944
81300,Fortul,Male,2011,30-34,373,571
81300,Fortul,Male,2011,35-39,339,575
81300,Fortul,Male,2011,45-49,238,558
81300,Fortul,Male,2011,50-54,208,497
81300,Fortul,Male,2012,25-29,495,632
81300,Fortul,Male,2012,30-34,409,658
81300,Fortul,Male,2012,35-39,374,798
81300,Fortul,Male,2012,45-49,266,411
81300,Fortul,Male,2012,50-54,234,645
81300,Fortul,Male,2013,25-29,540,675
81300,Fortul,Male,2013,30-34,446,565
81300,Fortul,Male,2013,35-39,410,550
81300,Fortul,Male,2013,45-49,293,986
81300,Fortul,Male,2013,50-54,259,308
81300,Fortul,Male,2014,25-29,585,717
81300,Fortul,Male,2014,30-34,483,709
81300,Fortul,Male,2014,35-39,445,643
81300,Fortul,Male,2014,45-49,320,517
81300,Fortul,Male,2014,50-54,284,459
81300,Fortul,Male,2015,25-29,629,674
81300,Fortul,Male,2015,30-34,519,557
81300,Fortul,Male,2015,35-39,481,535
81300,Fortul,Male,2015,45-49,347,488
81300,Fortul,Male,2015,50-54,309,0
81300,Fortul,Male,2016,25-29,674,880
81300,Fortul,Male,2016,30-34,556,616
81300,Fortul,Male,2016,35-39,516,540
81300,Fortul,Male,2016,45-49,374,698
81300,Fortul,Male,2016,50-54,335,0
81300,Fortul,Male,2017,25-29,718,979
81300,Fortul,Male,2017,30-34,592,571
81300,Fortul,Male,2017,35-39,552,906
81300,Fortul,Male,2017,45-49,401,919
81300,Fortul,Male,2017,50-54,360,741
81300,Fortul,Male,2018,25-29,763,897
81300,Fortul,Male,2018,30-34,629,723
81300,Fortul,Male,2018,35-39,587,696
81300,Fortul,Male,2018,45-49,428,556
81300,Fortul,Male,2018,50-54,385,859
81300,Fortul,Male,2019,25-29,808,843
81300,Fortul,Male,2019,30-34,666,668
81300,Fortul,Male,2019,35-39,622,752
81300,Fortul,Male,2019,45-49,455,512
81300,Fortul,Male,2019,50-54,410,630
81300,Fortul,Male,2020,25-29,852,861
81300,Fortul,Male,2020,30-34,702,680
81300,Fortul,Male,2020,35-39,658,724
81300,Fortul,Male,2020,45-49,482,474
81300,Fortul,Male,2020,50-54,435,137
81300,Fortul,Male,2021,25-29,897,710
81300,Fortul,Male,2021,30-34,739,831
81300,Fortul,Male,2021,45-49,509,602
81300,Fortul,Male,2021,50-54,461,372
76606,Restrepo,Male,1998,10-14,887,0
76606,Restrepo,Male,1999,10-14,868,0
76606,Restrepo,Male,2000,10-14,850,0
76606,Restrepo,Male,2001,10-14,832,780
76606,Restrepo,Male,2002,10-14,814,0
76606,Restrepo,Male,2003,10-14,796,0
76606,Restrepo,Male,2004,10-14,778,0
76606,Restrepo,Male,2005,10-14,760,0
76606,Restrepo,Male,2006,10-14,742,0
76606,Restrepo,Male,2007,10-14,724,0
76606,Restrepo,Male,2008,10-14,706,0
76606,Restrepo,Male,2009,10-14,688,0
76606,Restrepo,Male,2010,10-14,670,0
76606,Restrepo,Male,2011,10-14,652,0
76606,Restrepo,Male,2012,10-14,633,0
76606,Restrepo,Male,2013,10-14,615,2920
76606,Restrepo,Male,2014,10-14,597,590
76606,Restrepo,Male,2015,10-14,579,575
76606,Restrepo,Male,2016,10-14,561,0
76606,Restrepo,Male,2017,10-14,543,0
76606,Restrepo,Male,2018,10-14,525,0
76606,Restrepo,Male,2019,10-14,507,0
76606,Restrepo,Male,2020,10-14,489,502
76606,Restrepo,Male,2021,10-14,471,0
73461,Murillo,Male,1998,10-14,409,0
73461,Murillo,Male,1999,10-14,397,0
73461,Murillo,Male,2000,10-14,385,0
73461,Murillo,Male,2001,10-14,373,0
73461,Murillo,Male,2002,10-14,360,0
73461,Murillo,Male,2003,10-14,348,0
73461,Murillo,Male,2004,10-14,336,0
73461,Murillo,Male,2005,10-14,324,0
73461,Murillo,Male,2006,10-14,312,0
73461,Murillo,Male,2007,10-14,300,0
73461,Murillo,Male,2008,10-14,288,0
73461,Murillo,Male,2009,10-14,275,0
73461,Murillo,Male,2010,10-14,263,0
73461,Murillo,Male,2011,10-14,251,0
73461,Murillo,Male,2012,10-14,239,0
73461,Murillo,Male,2013,10-14,227,0
73461,Murillo,Male,2014,10-14,215,0
73461,Murillo,Male,2015,10-14,202,0
73461,Murillo,Male,2016,10-14,190,0
73461,Murillo,Male,2017,10-14,178,0
73461,Murillo,Male,2018,10-14,166,0
73461,Murillo,Male,2019,10-14,154,0
73461,Murillo,Male,2020,10-14,142,0
73461,Murillo,Male,2021,10-14,130,36747
68524,Palmas Del Socorro,Male,1998,10-14,143,0
68524,Palmas Del Socorro,Male,1999,10-14,140,0
68524,Palmas Del Socorro,Male,2000,10-14,138,0
68524,Palmas Del Socorro,Male,2001,10-14,136,0
68524,Palmas Del Socorro,Male,2002,10-14,134,0
68524,Palmas Del Socorro,Male,2003,10-14,131,0
68524,Palmas Del Socorro,Male,2004,10-14,129,0
68524,Palmas Del Socorro,Male,2005,10-14,127,0
68524,Palmas Del Socorro,Male,2006,10-14,125,0
68524,Palmas Del Socorro,Male,2007,10-14,123,0
68524,Palmas Del Socorro,Male,2008,10-14,120,0
68524,Palmas Del Socorro,Male,2009,10-14,118,0
68524,Palmas Del Socorro,Male,2010,10-14,116,0
68524,Palmas Del Socorro,Male,2011,10-14,114,0
68524,Palmas Del Socorro,Male,2012,10-14,111,0
68524,Palmas Del Socorro,Male,2013,10-14,109,0
68524,Palmas Del Socorro,Male,2014,10-14,123,410
68524,Palmas Del Socorro,Male,2015,10-14,105,0
68524,Palmas Del Socorro,Male,2016,10-14,102,0
68524,Palmas Del Socorro,Male,2017,10-14,100,0
68524,Palmas Del Socorro,Male,2018,10-14,98,0
68524,Palmas Del Socorro,Male,2019,10-14,96,0
68524,Palmas Del Socorro,Male,2020,10-14,94,0
68524,Palmas Del Socorro,Male,2021,10-14,91,0
68522,Palmar,Male,1998,10-14,147,0
68522,Palmar,Male,1999,10-14,143,0
68522,Palmar,Male,2000,10-14,139,0
68522,Palmar,Male,2001,10-14,135,0
68522,Palmar,Male,2002,10-14,130,0
68522,Palmar,Male,2003,10-14,126,0
68522,Palmar,Male,2004,10-14,122,0
68522,Palmar,Male,2005,10-14,118,0
68522,Palmar,Male,2006,10-14,114,0
68522,Palmar,Male,2007,10-14,110,0
68522,Palmar,Male,2008,10-14,106,0
68522,Palmar,Male,2009,10-14,101,0
68522,Palmar,Male,2010,10-14,112,441
68522,Palmar,Male,2011,10-14,93,0
68522,Palmar,Male,2012,10-14,89,0
68522,Palmar,Male,2013,10-14,85,0
68522,Palmar,Male,2014,10-14,81,0
68522,Palmar,Male,2015,10-14,76,0
68522,Palmar,Male,2016,10-14,72,0
68522,Palmar,Male,2017,10-14,68,0
68522,Palmar,Male,2018,10-14,64,0
68522,Palmar,Male,2019,10-14,60,0
68522,Palmar,Male,2020,10-14,56,0
68522,Palmar,Male,2021,10-14,52,0
68370,Jordán,Male,1998,10-14,39,0
68370,Jordán,Male,1999,10-14,40,0
68370,Jordán,Male,2000,10-14,41,0
68370,Jordán,Male,2001,10-14,42,0
68370,Jordán,Male,2002,10-14,43,0
68370,Jordán,Male,2003,10-14,44,0
68370,Jordán,Male,2004,10-14,45,0
68370,Jordán,Male,2005,10-14,46,0
68370,Jordán,Male,2006,10-14,47,0
68370,Jordán,Male,2007,10-14,48,0
68370,Jordán,Male,2008,10-14,49,0
68370,Jordán,Male,2009,10-14,50,0
68370,Jordán,Male,2010,10-14,51,0
68370,Jordán,Male,2011,10-14,52,0
68370,Jordán,Male,2012,10-14,53,0
68370,Jordán,Male,2013,10-14,54,0
68370,Jordán,Male,2014,10-14,55,0
68370,Jordán,Male,2015,10-14,56,0
68370,Jordán,Male,2016,10-14,57,0
68370,Jordán,Male,2017,10-14,58,0
68370,Jordán,Male,2018,10-14,59,0
68370,Jordán,Male,2019,10-14,60,2304
68370,Jordán,Male,2020,10-14,61,0
68370,Jordán,Male,2021,10-14,62,0
68264,Encino,Male,1998,10-14,232,0
68264,Encino,Male,1999,10-14,225,0
68264,Encino,Male,2000,10-14,219,0
68264,Encino,Male,2001,10-14,212,0
68264,Encino,Male,2002,10-14,206,0
68264,Encino,Male,2003,10-14,199,0
68264,Encino,Male,2004,10-14,193,0
68264,Encino,Male,2005,10-14,186,0
68264,Encino,Male,2006,10-14,179,0
68264,Encino,Male,2007,10-14,173,0
68264,Encino,Male,2008,10-14,166,0
68264,Encino,Male,2009,10-14,160,0
68264,Encino,Male,2010,10-14,153,0
68264,Encino,Male,2011,10-14,147,1054
68264,Encino,Male,2012,10-14,140,0
68264,Encino,Male,2013,10-14,134,0
68264,Encino,Male,2014,10-14,127,0
68264,Encino,Male,2015,10-14,121,0
68264,Encino,Male,2016,10-14,114,0
68264,Encino,Male,2017,10-14,108,0
